#{"t_start": 1748047105.944919, "env_id": "None"}
r,l,t
-6819015.850344,150,44125.435561
-5882097.988041,150,44139.414261
-8474617.511051,150,44154.017403
-10306806.329837,150,44168.920762
-10802236.811593,150,44181.688484
-3451753.144763,150,44199.994938
-4360050.530307,150,44217.948102
-9574388.560001,150,44236.33098
-10833712.245033,150,44261.214979
-9417503.161196,150,44277.013225
-4348664.891199,150,44314.922164
-5172062.45979,150,44332.412449
-5762258.293262,150,44347.174113
-6461580.65461,150,44360.973222
-5975446.530092,150,44392.118105
-7192598.69314,150,44403.663242
-8510545.802272,150,44416.374949
-5558438.224597,150,44438.828779
-5529148.740577,150,44452.984937
-6242770.632157,150,44484.879728
-4458630.941919,150,44517.605188
-9666997.067185,150,44527.717402
-5056613.018066,150,44542.425927
-5122950.016891,150,44559.069212
-8312288.133508,150,44579.538632
-6015229.807734,150,44592.212735
-10139495.276514,150,44619.720461
-8685275.552383,150,44630.809569
-9108355.745114,150,44646.687989
-12616203.450913,150,44668.649073
-9262736.547984,150,44679.048287
-4984868.383175,150,44697.58874
-10687711.767496,150,44707.97453
-9448364.004892,150,44722.483903
-7979508.870759,150,44737.608255
-8199259.701615,150,44761.848437
-9846446.517716,150,44776.501736
-3491256.449367,150,44793.712803
-8813038.734631,150,44821.981277
-10999277.003155,150,44839.241107
-6956001.242423,150,44852.378983
-10406706.100467,150,44862.669041
-9855815.417551,150,44883.591946
-10273764.360986,150,44899.124226
-7743423.063194,150,44924.237876
-10302300.353474,150,44951.138989
-9225897.707764,150,44962.023224
-2880495.012197,150,44976.078298
-4162881.518297,150,44993.772248
-10362845.436087,150,45009.460158
-10990443.486643,150,45039.07668
-5267808.882873,150,45075.223394
-9439768.524333,150,45095.564103
-10306002.962225,150,45110.029197
-8773760.413101,150,45127.286368
-11759489.708145,150,45139.928885
-5830817.133002,150,45153.391355
-5522296.308884,150,45169.969183
-7696998.528713,150,45202.022487
-2183318.918199,150,45215.33691
-11544486.266492,150,45228.749225
-8961141.333327,150,45244.831329
-10665575.928952,150,45257.133567
-5437937.326889,150,45273.718476
-6945807.924906,150,45290.69611
-2922546.552577,150,45301.695586
-9745476.629504,150,45316.650806
-14160033.70075,150,45332.574265
-3077112.462164,150,45346.605786
-6888596.287236,150,45375.892235
-8839838.824296,150,45392.048526
-7409780.379754,150,45416.642294
-6331436.270387,150,45441.179795
-11915717.101784,150,45454.798996
-9476102.461667,150,45478.558764
-5706353.415683,150,45493.281618
-8907414.373865,150,45530.297585
-4943482.392163,150,45548.437543
-9710685.015656,150,45575.503874
-6585025.822866,150,45587.86599
-4613823.889003,150,45604.951993
-11034084.870896,150,45618.084259
-8634351.536034,150,45652.035014
-8120164.354032,150,45671.976046
-10933229.262818,150,45692.697792
-2470781.420001,150,45706.457109
-6710193.479722,150,45720.13667
-10013785.39006,150,45733.571312
-11243153.167641,150,45749.795132
-3667934.868766,150,45765.807817
-7843438.076959,150,45779.834854
-9358108.623932,150,45798.146388
-6171959.945143,150,45819.157944
-12351461.549564,150,45846.150972
-7054527.414645,150,45863.179577
-5693577.516908,150,45879.746498
-6279510.938983,150,45893.114185
-12226706.829091,150,45904.85434
-8765001.00835,150,45918.705575
-9328736.554224,150,45935.727253
-9438020.105499,150,45949.362798
-10776296.558734,150,45972.4269
-5498514.356439,150,45987.687957
-6304000.494881,150,45998.722371
-7835744.077183,150,46010.158124
-12939334.764019,150,46039.446512
-8250533.836911,150,46052.654226
-12772545.877209,150,46081.637383
-8064266.380385,150,46097.813705
-7711887.525969,150,46122.562598
-8969037.629473,150,46139.078906
-9386343.961023,150,46160.881954
-10247752.027416,150,46193.424897
-8212386.137389,150,46213.067014
-5014410.323066,150,46226.188788
-12263921.438376,150,46250.25233
-9865886.830173,150,46261.334326
-13764585.89748,150,46284.676905
-9788259.237991,150,46299.004626
-6130221.904047,150,46312.837786
-7083939.120436,150,46326.885299
-7536902.430737,150,46356.767164
-12541333.491957,150,46380.314133
-6497574.661855,150,46405.909029
-8079323.605902,150,46426.213517
-9168511.317439,150,46439.696033
-5742564.807274,150,46467.14712
-10435941.230914,150,46477.067894
-7758045.749569,150,46487.502722
-2692320.109271,150,46501.448217
-7484053.75561,150,46513.452858
-9209585.348749,150,46523.723545
-7718938.638596,150,46534.042178
-5818705.486064,150,46554.333558
-9274308.783694,150,46567.01746
-11267285.504101,150,46594.760502
-5982051.107881,150,46609.429982
-10189504.722648,150,46618.707176
-9093918.514014,150,46639.341995
