Mainline_Demand,Onramp_Demand,Time [h]
3508.293,498.7437,0.0
3513.7834,520.6452,0.002777777777777778
3503.7144,541.629,0.005555555555555556
3506.8438,548.74304,0.008333333333333333
3497.5957,576.3303,0.011111111111111112
3498.4878,592.01556,0.01388888888888889
3502.9688,612.19635,0.016666666666666666
3493.4468,623.2273,0.019444444444444445
3497.1167,648.0106,0.022222222222222223
3499.6929,664.8157,0.025
3497.4304,681.8125,0.02777777777777778
3501.689,694.0927,0.030555555555555558
3510.1353,724.73596,0.03333333333333333
3487.7915,742.7076,0.036111111111111115
3509.116,755.76697,0.03888888888888889
3501.6274,780.7558,0.04166666666666667
3494.036,802.13104,0.044444444444444446
3503.3572,814.40686,0.04722222222222222
3499.5322,838.6669,0.05
3495.1477,843.9427,0.05277777777777778
3498.0725,873.59784,0.05555555555555556
3492.4026,883.26733,0.058333333333333334
3500.1516,910.4595,0.061111111111111116
3506.9143,927.4703,0.0638888888888889
3509.7205,940.35205,0.06666666666666667
3500.6084,958.9166,0.06944444444444445
3496.1035,968.23395,0.07222222222222223
3500.8381,995.2042,0.075
3501.8296,1013.877,0.07777777777777778
3514.2903,1047.325,0.08055555555555556
3493.5723,1060.2268,0.08333333333333334
3511.7778,1066.4856,0.08611111111111111
3500.1526,1097.8658,0.08888888888888889
3497.021,1116.1636,0.09166666666666667
3499.8325,1129.2063,0.09444444444444444
3484.4067,1144.5381,0.09722222222222222
3497.2976,1159.2358,0.1
3506.4678,1192.2517,0.10277777777777779
3486.797,1202.2715,0.10555555555555556
3485.93,1222.2632,0.10833333333333334
3496.3215,1236.2971,0.11111111111111112
3482.8223,1255.9738,0.11388888888888889
3495.053,1277.3002,0.11666666666666667
3486.5854,1300.9302,0.11944444444444445
3490.0215,1317.3855,0.12222222222222223
3507.4507,1340.0688,0.125
3494.7102,1357.3728,0.1277777777777778
3506.5715,1366.8435,0.13055555555555556
3496.3184,1390.3049,0.13333333333333333
3487.0354,1413.6084,0.13611111111111113
3503.672,1428.9708,0.1388888888888889
3507.131,1451.3251,0.14166666666666666
3517.5522,1468.4016,0.14444444444444446
3490.5498,1490.77,0.14722222222222223
3509.6392,1502.6425,0.15
3496.055,1494.8585,0.1527777777777778
3494.6196,1506.6448,0.15555555555555556
3505.6687,1507.4208,0.15833333333333333
3494.0527,1500.8036,0.16111111111111112
3490.8347,1509.727,0.1638888888888889
3498.0283,1497.2118,0.16666666666666669
3497.4402,1497.9708,0.16944444444444445
3498.3918,1491.7682,0.17222222222222222
3499.265,1499.0646,0.17500000000000002
3507.7783,1506.4674,0.17777777777777778
3501.3823,1500.0281,0.18055555555555555
3509.4019,1505.5242,0.18333333333333335
3496.622,1495.9044,0.18611111111111112
3500.54,1503.7261,0.18888888888888888
3488.7605,1497.0726,0.19166666666666668
3484.8545,1501.0468,0.19444444444444445
3495.9385,1499.9388,0.19722222222222224
3480.9219,1495.7648,0.2
3493.5684,1498.0887,0.20277777777777778
3492.5283,1502.149,0.20555555555555557
3490.357,1507.064,0.20833333333333334
3494.1191,1499.7828,0.2111111111111111
3506.0808,1492.3452,0.2138888888888889
3506.518,1499.8141,0.21666666666666667
3496.4336,1491.4792,0.21944444444444444
3499.0933,1498.9406,0.22222222222222224
3504.698,1497.8783,0.225
3508.8228,1505.0013,0.22777777777777777
3500.336,1505.3658,0.23055555555555557
3494.402,1495.1726,0.23333333333333334
3495.586,1496.9362,0.23611111111111113
3497.56,1510.2501,0.2388888888888889
3511.893,1492.7201,0.24166666666666667
3502.15,1500.5195,0.24444444444444446
3500.4731,1498.963,0.24722222222222223
3503.2734,1502.3883,0.25
3496.807,1495.8555,0.25277777777777777
3482.8442,1499.6461,0.2555555555555556
3482.7722,1499.5376,0.25833333333333336
3492.4197,1493.819,0.2611111111111111
3496.9004,1493.3893,0.2638888888888889
3480.086,1503.4906,0.26666666666666666
3494.0962,1497.0468,0.26944444444444443
3504.245,1497.5315,0.27222222222222225
3490.296,1501.1023,0.275
3495.2861,1492.9974,0.2777777777777778
3504.1624,1490.517,0.28055555555555556
3507.9363,1506.4899,0.2833333333333333
3493.7156,1506.2701,0.28611111111111115
3509.3564,1504.2281,0.2888888888888889
3494.8254,1500.869,0.2916666666666667
3479.935,1502.168,0.29444444444444445
3500.9185,1498.0487,0.2972222222222222
3494.0483,1501.444,0.3
3500.82,1499.6844,0.3027777777777778
3507.7996,1500.7113,0.3055555555555556
3487.614,1501.6134,0.30833333333333335
3491.806,1495.86,0.3111111111111111
3488.393,1504.1038,0.3138888888888889
3495.6882,1498.3707,0.31666666666666665
3496.7964,1495.377,0.3194444444444445
3510.1353,1499.9249,0.32222222222222224
3494.5703,1499.4188,0.325
3504.9463,1504.8549,0.3277777777777778
3494.9607,1502.0509,0.33055555555555555
3499.8738,1503.9702,0.33333333333333337
3488.204,1490.8801,0.33611111111111114
3492.923,1503.6136,0.3388888888888889
3500.481,1509.469,0.3416666666666667
3497.8271,1502.595,0.34444444444444444
3492.0266,1505.1022,0.3472222222222222
3509.0222,1503.4406,0.35000000000000003
3491.04,1478.8928,0.3527777777777778
3504.2651,1462.9246,0.35555555555555557
3505.8613,1437.9237,0.35833333333333334
3497.1292,1419.4624,0.3611111111111111
3492.181,1411.2815,0.36388888888888893
3489.5876,1398.5157,0.3666666666666667
3519.2654,1373.1389,0.36944444444444446
3497.9673,1367.8882,0.37222222222222223
3498.3882,1323.264,0.375
3486.957,1313.0289,0.37777777777777777
3499.2253,1303.8278,0.3805555555555556
3510.8308,1280.4253,0.38333333333333336
3511.7002,1261.725,0.3861111111111111
3523.819,1237.3575,0.3888888888888889
3494.8806,1224.8688,0.39166666666666666
3506.5518,1215.2969,0.3944444444444445
3512.907,1185.7979,0.39722222222222225
3507.5613,1169.9641,0.4
3509.7158,1155.1448,0.4027777777777778
3501.8005,1117.3258,0.40555555555555556
3500.8323,1109.8016,0.4083333333333333
3514.3972,1092.2982,0.41111111111111115
3499.3386,1068.2153,0.4138888888888889
3494.6978,1051.1489,0.4166666666666667
3491.401,1042.2551,0.41944444444444445
3515.0325,1014.3677,0.4222222222222222
3491.0908,1009.14667,0.425
3496.105,978.4393,0.4277777777777778
3496.9438,962.86804,0.4305555555555556
3501.7087,943.31775,0.43333333333333335
3498.6882,932.4461,0.4361111111111111
3497.453,904.0389,0.4388888888888889
3507.4739,881.3179,0.4416666666666667
3494.5867,869.20123,0.4444444444444445
3504.3745,854.6716,0.44722222222222224
3511.2705,825.1814,0.45
3517.7502,814.2722,0.4527777777777778
3503.224,797.60175,0.45555555555555555
3509.845,783.34644,0.45833333333333337
3493.3228,761.34204,0.46111111111111114
3491.1982,733.64496,0.4638888888888889
3491.394,723.8815,0.4666666666666667
3485.5225,711.7099,0.46944444444444444
3507.674,685.3029,0.47222222222222227
3500.4937,667.746,0.47500000000000003
3507.7842,655.6597,0.4777777777777778
3514.8955,624.6445,0.48055555555555557
3511.1467,610.4686,0.48333333333333334
3508.7698,590.8715,0.4861111111111111
3515.6597,567.929,0.48888888888888893
3496.9878,553.94916,0.4916666666666667
3502.6724,548.9079,0.49444444444444446
3505.9644,524.76184,0.49722222222222223
3518.1167,493.38492,0.5
3502.9626,500.6526,0.5027777777777778
3503.1863,501.22455,0.5055555555555555
3484.7393,504.09088,0.5083333333333333
3496.4307,500.18958,0.5111111111111112
3496.021,501.55554,0.513888888888889
3490.82,510.93216,0.5166666666666667
3514.4778,501.39468,0.5194444444444445
3487.5105,511.91425,0.5222222222222223
3506.7717,487.24463,0.525
3502.2183,499.1745,0.5277777777777778
3480.7795,490.69336,0.5305555555555556
3492.8079,504.9548,0.5333333333333333
3499.9329,484.74503,0.5361111111111111
3497.9055,502.5924,0.5388888888888889
3490.9248,496.96698,0.5416666666666667
3485.5422,504.4849,0.5444444444444445
3502.359,500.53632,0.5472222222222223
3495.8005,499.1013,0.55
3497.5251,499.92145,0.5527777777777778
3511.221,510.98502,0.5555555555555556
3477.3164,492.87643,0.5583333333333333
3509.6409,507.1005,0.5611111111111111
3501.4265,499.5607,0.5638888888888889
3502.2493,504.67358,0.5666666666666667
3518.7622,514.771,0.5694444444444444
3510.6094,492.9809,0.5722222222222223
3500.9585,508.99557,0.5750000000000001
3495.6458,491.87973,0.5777777777777778
3509.5952,497.02805,0.5805555555555556
3499.9988,500.12576,0.5833333333333334
3488.7717,508.13736,0.5861111111111111
3499.4421,498.92447,0.5888888888888889
3486.4607,499.19333,0.5916666666666667
3501.8599,504.26068,0.5944444444444444
3505.6943,501.98816,0.5972222222222222
3495.4294,507.62885,0.6
3491.186,506.94092,0.6027777777777777
3507.6677,505.2785,0.6055555555555556
3471.434,500.01328,0.6083333333333334
3509.6865,502.26263,0.6111111111111112
3490.7288,494.23984,0.6138888888888889
3506.077,489.04315,0.6166666666666667
3499.769,493.06165,0.6194444444444445
3489.5928,500.39154,0.6222222222222222
3501.5835,502.16034,0.625
3512.3293,504.98874,0.6277777777777778
3496.4028,501.68445,0.6305555555555555
3506.9941,502.54456,0.6333333333333333
3505.09,496.735,0.6361111111111112
3497.2449,510.2375,0.638888888888889
3496.8235,504.27646,0.6416666666666667
3512.3215,501.4276,0.6444444444444445
3497.7878,495.30164,0.6472222222222223
3486.104,513.9117,0.65
3514.579,492.58548,0.6527777777777778
3491.8843,511.5284,0.6555555555555556
3488.7363,501.36816,0.6583333333333333
3500.794,490.00943,0.6611111111111111
3482.378,505.55835,0.6638888888888889
3498.7415,500.0267,0.6666666666666667
3491.515,503.0476,0.6694444444444445
3491.8508,497.50937,0.6722222222222223
3496.3914,503.04248,0.675
3496.857,512.3897,0.6777777777777778
3506.8755,503.014,0.6805555555555556
3509.816,504.86523,0.6833333333333333
3496.6836,506.93707,0.6861111111111111
3499.2056,497.88254,0.6888888888888889
3484.7324,503.0666,0.6916666666666667
3489.604,496.0053,0.6944444444444444
3494.9514,494.7265,0.6972222222222223
3492.2625,502.91678,0.7000000000000001
3508.5378,504.06604,0.7027777777777778
3511.7683,491.21832,0.7055555555555556
3472.9517,498.60437,0.7083333333333334
3492.1619,508.3376,0.7111111111111111
3494.4182,503.37683,0.7138888888888889
3512.474,504.69315,0.7166666666666667
3508.9043,499.0248,0.7194444444444444
3500.643,509.97375,0.7222222222222222
3506.3447,494.47015,0.725
3508.2126,507.1105,0.7277777777777779
3504.6147,491.66028,0.7305555555555556
3499.1384,505.2597,0.7333333333333334
3497.3977,502.50168,0.7361111111111112
3494.9683,504.46274,0.7388888888888889
3507.254,495.78244,0.7416666666666667
3501.9739,503.5773,0.7444444444444445
3486.7007,495.5008,0.7472222222222222
3500.269,494.58163,0.75
3493.9722,498.49557,0.7527777777777778
3499.4949,488.77005,0.7555555555555555
3489.3025,492.97498,0.7583333333333334
3493.1868,502.2208,0.7611111111111112
3513.331,498.58316,0.763888888888889
3506.5635,501.33502,0.7666666666666667
3487.5913,496.83163,0.7694444444444445
3482.8103,502.697,0.7722222222222223
3495.7854,492.93912,0.775
3501.4912,503.51556,0.7777777777777778
3503.2405,499.36685,0.7805555555555556
3500.6128,499.22046,0.7833333333333333
3507.4197,494.01523,0.7861111111111111
3486.0964,496.42465,0.788888888888889
3501.2234,497.9056,0.7916666666666667
3513.722,504.40952,0.7944444444444445
3497.857,507.06528,0.7972222222222223
3505.9895,497.42514,0.8
3510.7368,490.35983,0.8027777777777778
3497.0146,493.35077,0.8055555555555556
3511.2822,509.2293,0.8083333333333333
3492.646,502.38882,0.8111111111111111
3505.0745,507.49554,0.8138888888888889
3495.4858,498.26453,0.8166666666666667
3501.8882,506.7839,0.8194444444444445
3508.6382,506.44977,0.8222222222222223
3499.8604,497.42047,0.8250000000000001
3518.7502,498.68747,0.8277777777777778
3511.5618,501.7239,0.8305555555555556
3489.5903,503.189,0.8333333333333334
3508.4575,502.5993,0.8361111111111111
3515.0857,503.86395,0.8388888888888889
3498.3618,502.33362,0.8416666666666667
3509.9604,506.94772,0.8444444444444444
3507.6658,495.95743,0.8472222222222222
3504.2559,503.67416,0.85
3493.1465,493.02942,0.8527777777777779
3496.343,501.96738,0.8555555555555556
3509.7053,505.80234,0.8583333333333334
3510.8054,501.89325,0.8611111111111112
3501.8652,505.67404,0.8638888888888889
3499.1135,507.48096,0.8666666666666667
3498.5867,504.8485,0.8694444444444445
3491.5618,506.74753,0.8722222222222222
3505.318,510.2212,0.875
3498.77,493.77103,0.8777777777777778
3490.0,497.85242,0.8805555555555555
3507.5662,499.7022,0.8833333333333334
3506.6184,494.69382,0.8861111111111112
3499.131,509.47488,0.888888888888889
3514.023,500.138,0.8916666666666667
3510.04,501.5717,0.8944444444444445
3497.8098,500.94803,0.8972222222222223
3503.0066,501.58362,0.9
3501.1824,497.54572,0.9027777777777778
3492.9346,491.37387,0.9055555555555556
3508.5889,497.2752,0.9083333333333333
3481.934,504.63348,0.9111111111111111
3504.8723,507.49097,0.913888888888889
3482.908,502.96674,0.9166666666666667
3495.8262,494.37924,0.9194444444444445
3504.9668,494.75305,0.9222222222222223
3497.619,496.43173,0.925
3492.2383,498.29486,0.9277777777777778
3496.3691,498.8739,0.9305555555555556
3507.6736,495.494,0.9333333333333333
3497.034,503.0287,0.9361111111111111
