Mainline_Demand,Onramp_Demand,Time [h]
3481.038,490.27267,0.0
3500.1865,523.53687,0.002777777777777778
3505.672,535.3602,0.005555555555555556
3510.7078,559.9168,0.008333333333333333
3501.3062,570.5656,0.011111111111111112
3509.0044,598.6514,0.01388888888888889
3503.0942,625.2678,0.016666666666666666
3488.9421,624.618,0.019444444444444445
3503.3457,649.8912,0.022222222222222223
3493.9678,660.7926,0.025
3481.268,683.0644,0.02777777777777778
3497.8926,704.471,0.030555555555555558
3491.3335,720.762,0.03333333333333333
3495.9998,740.2483,0.036111111111111115
3485.4246,758.55884,0.03888888888888889
3485.9475,778.5104,0.04166666666666667
3490.7703,796.2831,0.044444444444444446
3497.3682,816.79047,0.04722222222222222
3519.9849,833.7682,0.05
3505.944,852.55414,0.05277777777777778
3499.5945,871.4435,0.05555555555555556
3506.6013,886.78253,0.058333333333333334
3496.3464,909.6907,0.061111111111111116
3500.2896,914.4952,0.0638888888888889
3496.026,941.4006,0.06666666666666667
3490.8042,958.2129,0.06944444444444445
3491.853,975.49384,0.07222222222222223
3496.6362,997.98615,0.075
3501.1782,1015.2753,0.07777777777777778
3482.548,1045.8427,0.08055555555555556
3497.3105,1050.6311,0.08333333333333334
3497.7961,1084.8706,0.08611111111111111
3506.0312,1097.0715,0.08888888888888889
3503.445,1112.6554,0.09166666666666667
3496.0686,1122.2593,0.09444444444444444
3512.2314,1148.1189,0.09722222222222222
3495.1687,1163.9565,0.1
3505.5378,1184.3223,0.10277777777777779
3510.2969,1211.0049,0.10555555555555556
3495.5386,1217.5084,0.10833333333333334
3494.4165,1241.5652,0.11111111111111112
3509.089,1254.9219,0.11388888888888889
3516.4446,1274.442,0.11666666666666667
3495.325,1289.9309,0.11944444444444445
3507.7893,1311.4813,0.12222222222222223
3500.4038,1334.6581,0.125
3490.9841,1344.4546,0.1277777777777778
3487.0188,1367.7334,0.13055555555555556
3497.4448,1391.1829,0.13333333333333333
3498.1182,1413.2853,0.13611111111111113
3500.4763,1431.5282,0.1388888888888889
3506.8484,1443.7917,0.14166666666666666
3499.892,1453.626,0.14444444444444446
3516.917,1487.5782,0.14722222222222223
3502.0408,1498.4275,0.15
3509.2163,1496.3506,0.1527777777777778
3502.65,1506.0627,0.15555555555555556
3490.4783,1500.394,0.15833333333333333
3500.17,1491.8138,0.16111111111111112
3503.7715,1499.3289,0.1638888888888889
3495.2266,1508.1493,0.16666666666666669
3499.5361,1501.435,0.16944444444444445
3515.0222,1511.5408,0.17222222222222222
3505.498,1493.3605,0.17500000000000002
3502.5037,1502.9995,0.17777777777777778
3497.8132,1503.4014,0.18055555555555555
3506.2817,1498.3997,0.18333333333333335
3493.6406,1492.6222,0.18611111111111112
3492.2634,1501.36,0.18888888888888888
3499.689,1492.7125,0.19166666666666668
3503.495,1504.8485,0.19444444444444445
3498.8408,1503.3651,0.19722222222222224
3507.6067,1509.4165,0.2
3506.8271,1500.582,0.20277777777777778
3507.224,1495.6968,0.20555555555555557
3500.156,1495.3624,0.20833333333333334
3517.16,1499.8774,0.2111111111111111
3482.174,1508.1459,0.2138888888888889
3500.1995,1501.1061,0.21666666666666667
3510.794,1507.849,0.21944444444444444
3492.299,1495.248,0.22222222222222224
3497.553,1488.3778,0.225
3484.9233,1499.9497,0.22777777777777777
3508.9875,1498.996,0.23055555555555557
3494.2646,1503.1598,0.23333333333333334
3505.1145,1505.7719,0.23611111111111113
3514.4688,1505.1575,0.2388888888888889
3500.5864,1504.7764,0.24166666666666667
3493.5574,1500.4106,0.24444444444444446
3502.0024,1503.0427,0.24722222222222223
3492.7024,1499.6024,0.25
3503.0332,1495.3159,0.25277777777777777
3496.0854,1502.978,0.2555555555555556
3503.433,1500.4761,0.25833333333333336
3500.9329,1503.6184,0.2611111111111111
3487.7559,1493.466,0.2638888888888889
3497.314,1506.3319,0.26666666666666666
3490.4236,1487.5271,0.26944444444444443
3499.9993,1493.0203,0.27222222222222225
3505.6445,1501.527,0.275
3503.2805,1501.1466,0.2777777777777778
3493.191,1492.8385,0.28055555555555556
3511.0554,1500.2432,0.2833333333333333
3497.4785,1513.2666,0.28611111111111115
3485.2344,1498.0526,0.2888888888888889
3494.3452,1494.4525,0.2916666666666667
3489.4028,1502.5969,0.29444444444444445
3498.9937,1493.1935,0.2972222222222222
3495.822,1498.0492,0.3
3500.564,1499.9065,0.3027777777777778
3492.94,1499.4812,0.3055555555555556
3497.043,1503.0614,0.30833333333333335
3494.6885,1507.131,0.3111111111111111
3496.476,1501.3643,0.3138888888888889
3509.0596,1495.2728,0.31666666666666665
3504.1501,1495.9824,0.3194444444444445
3505.7822,1504.4252,0.32222222222222224
3508.165,1496.2727,0.325
3496.991,1499.912,0.3277777777777778
3492.364,1493.7222,0.33055555555555555
3502.7317,1507.6079,0.33333333333333337
3496.3777,1499.37,0.33611111111111114
3507.39,1492.1211,0.3388888888888889
3500.4617,1499.5531,0.3416666666666667
3507.6372,1494.5939,0.34444444444444444
3501.116,1497.8011,0.3472222222222222
3501.2603,1490.6288,0.35000000000000003
3518.5999,1477.5975,0.3527777777777778
3486.7546,1457.0259,0.35555555555555557
3494.7932,1442.518,0.35833333333333334
3501.407,1420.1313,0.3611111111111111
3503.2031,1402.2306,0.36388888888888893
3490.348,1389.3627,0.3666666666666667
3501.454,1369.7166,0.36944444444444446
3501.2214,1346.839,0.37222222222222223
3496.203,1323.62,0.375
3491.2493,1315.7048,0.37777777777777777
3492.9053,1294.7513,0.3805555555555556
3515.9895,1276.5332,0.38333333333333336
3489.6743,1260.0842,0.3861111111111111
3511.0713,1234.3467,0.3888888888888889
3485.2139,1220.0363,0.39166666666666666
3502.4045,1198.9176,0.3944444444444445
3483.4878,1177.0906,0.39722222222222225
3478.399,1160.7258,0.4
3519.5693,1152.0363,0.4027777777777778
3502.6975,1124.1707,0.40555555555555556
3519.845,1104.3284,0.4083333333333333
3512.2588,1091.0862,0.41111111111111115
3491.7842,1073.0759,0.4138888888888889
3499.1035,1050.6543,0.4166666666666667
3504.293,1046.1562,0.41944444444444445
3485.7512,1021.8937,0.4222222222222222
3513.9785,1000.8014,0.425
3492.8904,976.23065,0.4277777777777778
3513.076,956.33563,0.4305555555555556
3497.403,954.11804,0.43333333333333335
3490.1697,920.9621,0.4361111111111111
3505.0098,909.1516,0.4388888888888889
3491.753,886.7553,0.4416666666666667
3487.0483,876.2232,0.4444444444444445
3492.4697,846.61334,0.44722222222222224
3480.7148,844.1413,0.45
3490.8735,808.6402,0.4527777777777778
3502.8127,789.3592,0.45555555555555555
3509.773,773.9732,0.45833333333333337
3508.452,765.1123,0.46111111111111114
3496.246,739.72845,0.4638888888888889
3511.0942,729.83105,0.4666666666666667
3517.1028,698.23535,0.46944444444444444
3498.9539,692.36395,0.47222222222222227
3494.4424,661.6289,0.47500000000000003
3496.091,656.2974,0.4777777777777778
3491.91,625.33307,0.48055555555555557
3503.1838,619.35016,0.48333333333333334
3512.2146,593.646,0.4861111111111111
3484.1619,573.4385,0.48888888888888893
3500.869,549.3714,0.4916666666666667
3510.691,532.78876,0.49444444444444446
3499.6277,522.25934,0.49722222222222223
3503.537,502.44165,0.5
3505.5886,499.3393,0.5027777777777778
3503.5398,501.51953,0.5055555555555555
3503.0513,495.48013,0.5083333333333333
3496.9583,502.76114,0.5111111111111112
3502.9438,495.3614,0.513888888888889
3512.553,498.45935,0.5166666666666667
3502.5916,504.17868,0.5194444444444445
3518.6682,501.39856,0.5222222222222223
3478.2434,505.1047,0.525
3496.7644,494.5961,0.5277777777777778
3491.979,508.08817,0.5305555555555556
3500.9434,498.6263,0.5333333333333333
3513.3022,502.55652,0.5361111111111111
3493.2556,493.35495,0.5388888888888889
3511.8767,502.3382,0.5416666666666667
3487.5945,497.41302,0.5444444444444445
3495.5002,498.92572,0.5472222222222223
3503.208,502.79803,0.55
3492.4001,501.62128,0.5527777777777778
3492.3306,497.16068,0.5555555555555556
3493.4668,493.26813,0.5583333333333333
3507.492,508.3563,0.5611111111111111
3501.243,497.15714,0.5638888888888889
3506.2185,492.5474,0.5666666666666667
3516.8547,499.4739,0.5694444444444444
3493.977,496.79227,0.5722222222222223
3504.5134,500.17447,0.5750000000000001
3495.9036,502.60342,0.5777777777777778
3492.2747,489.5536,0.5805555555555556
3498.0386,504.61066,0.5833333333333334
3506.1604,498.76495,0.5861111111111111
3510.2983,499.29303,0.5888888888888889
3494.6013,499.9756,0.5916666666666667
3491.5137,497.56818,0.5944444444444444
3508.0078,500.2119,0.5972222222222222
3511.6704,496.4371,0.6
3496.4902,497.80743,0.6027777777777777
3479.53,499.36713,0.6055555555555556
3507.4404,494.03613,0.6083333333333334
3496.7415,499.73828,0.6111111111111112
3487.2031,506.49313,0.6138888888888889
3502.8794,501.94574,0.6166666666666667
3495.1733,503.72867,0.6194444444444445
3490.9421,507.36856,0.6222222222222222
3510.967,486.91797,0.625
3500.526,497.73926,0.6277777777777778
3507.9873,493.91837,0.6305555555555555
3500.8557,498.73492,0.6333333333333333
3510.2505,510.2461,0.6361111111111112
3488.797,499.7785,0.638888888888889
3503.4517,501.63922,0.6416666666666667
3490.1272,492.9784,0.6444444444444445
3498.7966,496.19437,0.6472222222222223
3506.5808,506.23743,0.65
3503.1897,515.8303,0.6527777777777778
3520.3992,500.58392,0.6555555555555556
3505.6077,500.9643,0.6583333333333333
3503.7341,500.61398,0.6611111111111111
3505.4165,496.85495,0.6638888888888889
3496.9568,500.984,0.6666666666666667
3496.2898,502.55597,0.6694444444444445
