#{"t_start": 1748197355.2493582, "env_id": "None"}
r,l,t
-8220468.93159,150,3192.791106
-6572042.015785,150,3198.857457
-8116732.937265,150,3203.729788
-7107760.95673,150,3209.566877
-11150551.996789,150,3224.056394
-8879793.72839,150,3237.85395
-9611304.809518,150,3244.129614
-6220966.488396,150,3250.281591
-8942848.621415,150,3264.172792
-8217957.958651,150,3270.24221
-6960307.505646,150,3281.318705
-5250399.79137,150,3287.889988
-10391334.592222,150,3294.617079
-8687179.372262,150,3299.14959
-12527973.543816,150,3303.905622
-8227510.139719,150,3315.979907
-5526336.575055,150,3324.235937
-9932588.623691,150,3337.403378
-6076912.095556,150,3344.896242
-10303379.927181,150,3355.502091
-9283166.822077,150,3367.905418
-7077246.659929,150,3383.270478
-10643156.558596,150,3388.050264
-6544278.952046,150,3394.703288
-7201784.676085,150,3399.711741
-6971352.512545,150,3416.757061
-8406009.872751,150,3421.84597
-6565324.21163,150,3429.67565
-8905511.283183,150,3448.207619
-10634701.686141,150,3459.387096
-9452420.734186,150,3464.955027
-12241186.150508,150,3474.768341
-9152337.496597,150,3486.062491
-8320654.793042,150,3491.137988
-13336590.809479,150,3508.952858
-9120179.0639,150,3534.399063
-11815906.264649,150,3543.144569
-10420160.99224,150,3557.243177
-7850877.921639,150,3568.52378
-5962079.619391,150,3580.022665
-8398258.269501,150,3585.983837
-11955360.810571,150,3591.731412
-3469790.927953,150,3598.312729
-10093337.598517,150,3603.179522
-8129812.791425,150,3608.529338
-8527317.231214,150,3619.396427
-9767483.585084,150,3628.461515
-3780474.344447,150,3638.493068
-6213867.189126,150,3652.780494
-10162403.311014,150,3660.286257
-13194753.130039,150,3668.753447
-11755916.251773,150,3675.129981
-8085511.94085,150,3687.86816
-9837367.801856,150,3697.761062
-10786990.065821,150,3705.440471
-5625110.599168,150,3716.533612
-5384156.54592,150,3730.394555
-13065437.26764,150,3740.862645
-3092247.459669,150,3748.647822
-9545052.175722,150,3753.89289
-8423834.692832,150,3761.763234
-5962200.437311,150,3769.622334
-9860055.903381,150,3778.056025
-7064458.984982,150,3794.126164
-7628605.709173,150,3801.802431
-7115732.736628,150,3809.307607
-12594876.342499,150,3820.734817
-10523126.12215,150,3832.802094
-12409908.772908,150,3843.291751
-10609003.012795,150,3849.07994
-10710771.192895,150,3854.062312
-8363547.783435,150,3864.84442
-7441564.748406,150,3873.086474
-6799108.442543,150,3879.094246
-6691808.082402,150,3884.149518
-7468803.527889,150,3888.668689
-10853320.61709,150,3892.942905
-7347700.677254,150,3906.349738
-6126892.218911,150,3919.579228
-6605682.904394,150,3924.264203
-7457501.331268,150,3936.277519
-12477194.963837,150,3950.652829
-5658074.740918,150,3962.264544
-6319094.274092,150,3968.742692
-7452076.021559,150,3980.180926
-9781015.704006,150,3985.030277
-11012562.524775,150,3993.086044
-7344431.250006,150,3998.022959
-7756722.77156,150,4003.287223
-10581040.468873,150,4007.92213
-10759679.289781,150,4018.312023
-7953929.910528,150,4023.201366
-7223840.279991,150,4027.981232
-6053703.795827,150,4034.509788
-9539531.309352,150,4039.059792
-6038855.816105,150,4047.016723
-11629864.746891,150,4054.477491
-5792044.358999,150,4063.77321
-13304739.179169,150,4071.093714
-8551687.235808,150,4085.523502
-6927090.944155,150,4094.589994
-9376896.275593,150,4099.704201
-10609409.43466,150,4112.200254
-6681566.204327,150,4122.362914
-10805762.830746,150,4128.350466
-10315445.841144,150,4133.242363
-11072789.920369,150,4137.7086
-8016426.493354,150,4144.33868
-12672111.475719,150,4156.774969
-8837415.32936,150,4162.354267
-8836488.826206,150,4173.814853
-10082676.699673,150,4187.768762
-7891162.022466,150,4202.118029
-9946088.11568,150,4207.480526
-8278100.647862,150,4218.226306
-11044677.166012,150,4224.305646
-9513899.971081,150,4230.700812
-12264517.120839,150,4239.488536
-10944791.863101,150,4248.980459
-7087397.781497,150,4256.316594
-11976436.623469,150,4263.787608
-11069214.813844,150,4276.328225
-7917972.676172,150,4290.525143
-9639758.584162,150,4299.959436
-6839303.487758,150,4305.271495
-7961858.676854,150,4313.921503
-5587267.921483,150,4321.71278
-14476989.425173,150,4331.044687
-6841564.55378,150,4338.677234
-7062368.717217,150,4343.276667
-3094496.700106,150,4350.734905
