#{"t_start": 1748183248.456543, "env_id": "None"}
r,l,t
-11058469.527824,150,4831.977081
-9299060.720744,150,4841.816403
-10093940.332692,150,4850.615273
-9381374.680243,150,4857.32241
-10733394.549109,150,4865.592675
-7379704.59448,150,4876.297934
-6791252.062405,150,4882.839177
-3505241.948433,150,4891.619488
-7006516.172567,150,4898.135066
-9938431.596212,150,4911.611481
-8660494.339976,150,4916.584125
-3217521.26916,150,4924.108189
-10769759.232471,150,4930.333465
-7537192.672994,150,4937.505001
-8751693.507504,150,4944.45832
-11239082.84299,150,4949.687376
-6976404.951463,150,4968.530885
-8707069.007472,150,4975.444339
-11890938.621568,150,4985.549166
-10348622.2601,150,5002.260435
-10540712.461825,150,5008.383703
-10917251.624501,150,5022.501983
-6209214.435938,150,5035.370942
-7542261.766064,150,5043.077649
-10774703.99211,150,5054.948191
-14768653.981318,150,5064.097829
-6115932.11554,150,5070.229843
-6214101.617885,150,5082.503706
-10897648.772714,150,5093.084537
-7099425.819428,150,5106.807005
-6913540.729435,150,5117.531245
-11554991.843242,150,5122.299611
-7371860.716406,150,5131.808085
-12600785.083196,150,5142.442493
-8105044.293999,150,5158.429445
-3345887.053417,150,5165.732947
-8865997.058448,150,5172.214915
-5578873.49951,150,5181.276785
-8865222.075559,150,5186.890532
-11441234.499121,150,5195.679005
-12379527.482329,150,5217.680528
-9094983.357094,150,5224.250059
-8399740.36624,150,5231.074289
-11737807.817334,150,5236.861809
-12108237.74753,150,5242.745868
-12351754.724404,150,5260.363332
-5784960.522475,150,5267.49315
-10097231.475122,150,5275.757452
-13348402.77676,150,5286.808704
-5723263.481905,150,5294.148128
-10657392.405214,150,5298.763473
-6299093.466843,150,5303.302276
-10056306.187367,150,5308.073565
-10175584.681602,150,5314.622384
-13135658.226725,150,5330.186753
-8916100.155562,150,5336.724757
-7381648.117489,150,5341.932103
-9676919.188921,150,5347.143695
-5481002.43614,150,5354.567739
-7739012.120603,150,5359.181781
-9831869.578653,150,5370.119424
-11078783.598219,150,5378.201526
-7658709.146284,150,5383.292511
-3432292.862649,150,5391.054692
-4895658.832442,150,5398.755752
-11393461.517459,150,5410.272708
-15186682.0393,150,5428.312096
-7890444.2152,150,5440.974031
-4550530.526889,150,5447.124349
-13533850.686549,150,5455.79173
-12771178.938967,150,5460.8545
-11794760.688578,150,5472.033638
-8750237.491153,150,5477.918186
-6706567.652402,150,5488.635685
-4257999.920678,150,5495.201544
-12304095.523024,150,5506.05081
-9401149.370741,150,5512.408614
-3405777.990622,150,5520.257014
-9667602.341485,150,5527.125034
-10143414.922422,150,5536.736059
-10642517.251368,150,5542.260828
-6047850.343113,150,5547.139213
-10526613.149339,150,5559.431878
-7719306.626169,150,5567.340779
-8402139.040439,150,5580.776331
-6925402.208661,150,5587.144728
-12259824.143148,150,5594.822377
-10879711.659164,150,5599.225222
-12283708.165885,150,5605.611886
-9704102.505532,150,5610.558412
-10810240.584319,150,5626.697395
-9091377.818648,150,5638.074893
-10898883.428844,150,5648.73683
-12517501.377168,150,5659.115223
-6582125.779152,150,5666.946755
-10944502.602129,150,5673.503192
-8306947.807507,150,5684.290444
-9851151.202001,150,5692.845494
-6671800.56377,150,5699.310439
-8876970.492142,150,5706.304846
-12064926.236087,150,5717.244242
-3441759.441926,150,5725.203085
-10800391.519613,150,5732.040412
-10003566.297285,150,5742.494015
-7987760.052528,150,5749.030656
-8291529.070054,150,5757.1178
-10274120.054121,150,5767.371604
-3897520.582119,150,5772.874714
-10462012.065953,150,5783.723219
-9098753.789632,150,5801.000785
-10185108.689475,150,5807.551677
-14081755.123232,150,5820.405837
-8605249.549529,150,5827.469108
-8496319.596214,150,5832.524786
-11610855.408685,150,5838.269461
-4763833.297137,150,5844.953796
-9939410.525398,150,5852.272598
-9958394.399172,150,5859.78034
-9554492.210126,150,5877.440398
-10716414.545308,150,5884.807164
-9949007.655837,150,5889.623704
-7904887.005526,150,5906.560335
-10843326.258953,150,5918.339188
-9066490.806047,150,5937.46514
-14279510.565869,150,5946.186007
-5036558.351714,150,5951.803
-8467490.992806,150,5963.634101
-8379054.01205,150,5974.638704
-7815078.588952,150,5990.194852
-9794892.283681,150,6004.821942
-5432624.1368,150,6011.351827
-7505510.871817,150,6016.964311
-4199612.299664,150,6023.39185
-9746795.912911,150,6027.736111
-10069908.702237,150,6042.515414
-6586744.985856,150,6057.033217
-7186655.960755,150,6064.591994
-8868078.262298,150,6082.795828
-8276874.958885,150,6088.522603
-14135429.572832,150,6093.883887
-11629612.409528,150,6099.116116
-9658837.727795,150,6104.331712
-6021694.370246,150,6109.391014
-9652280.382832,150,6128.797085
-7292801.3852,150,6133.92131
-12476457.39263,150,6152.639138
-9813587.81269,150,6165.863978
-9255887.928045,150,6183.613929
-10301181.883015,150,6188.809865
-4712472.488049,150,6197.962771
-9313529.467386,150,6211.361371
-11117423.324364,150,6217.059589
-9016321.752945,150,6222.261464
-4903657.062237,150,6229.119374
-5330247.94139,150,6235.86583
-8195967.215336,150,6250.84305
-7044863.373764,150,6257.635036
-8426382.574297,150,6270.830066
-7103273.615579,150,6275.785142
-9090804.38359,150,6293.484213
-9665702.848541,150,6303.607253
-10718287.39713,150,6320.638561
-12118305.032912,150,6332.268899
-7372232.606028,150,6344.101912
-7502268.388188,150,6349.211431
-6097277.955541,150,6362.814537
-5694440.278664,150,6376.671042
-11547433.348042,150,6384.660373
-7313807.58621,150,6390.989696
-10437783.390769,150,6395.314488
-5870572.179618,150,6403.172006
-14098248.713539,150,6418.969068
-7652817.423015,150,6430.940085
-9577217.920053,150,6446.224242
-10956240.48755,150,6456.398331
-13900284.503006,150,6469.101906
-9657711.098778,150,6481.601125
-11469892.366367,150,6490.568355
-7290904.320787,150,6500.027635
-10297211.894415,150,6511.066218
-7338196.719096,150,6527.508258
-8587516.724657,150,6532.313028
-13640272.765005,150,6545.844324
-10431903.60009,150,6552.506845
-7028097.385226,150,6558.376805
-11854674.28612,150,6565.612547
-12777259.230057,150,6570.971648
-9473356.830841,150,6583.370364
-7193038.041837,150,6595.522358
