Mainline_Demand,Onramp_Demand,Time [h]
3499.0312,508.9892,0.0
3496.9556,521.99756,0.002777777777777778
3500.2146,530.8783,0.005555555555555556
3498.7815,549.2718,0.008333333333333333
3497.6729,565.45605,0.011111111111111112
3487.855,587.3589,0.01388888888888889
3497.9875,618.58624,0.016666666666666666
3512.8494,632.28436,0.019444444444444445
3516.6938,637.6433,0.022222222222222223
3510.8157,671.8664,0.025
3517.313,680.05255,0.02777777777777778
3501.3557,696.2147,0.030555555555555558
3495.9604,722.33124,0.03333333333333333
3500.8965,749.3615,0.036111111111111115
3502.0457,757.5156,0.03888888888888889
3506.0703,789.2468,0.04166666666666667
3520.0928,798.4938,0.044444444444444446
3495.4307,819.6426,0.04722222222222222
3508.429,830.99335,0.05
3505.9736,848.62054,0.05277777777777778
3506.4937,874.96094,0.05555555555555556
3506.0295,887.18744,0.058333333333333334
3502.8542,910.7308,0.061111111111111116
3498.5874,918.9224,0.0638888888888889
3504.9749,937.0991,0.06666666666666667
3498.2285,970.65753,0.06944444444444445
3511.5444,976.77167,0.07222222222222223
3491.1238,1008.7916,0.075
3497.862,1025.9113,0.07777777777777778
3494.684,1040.4453,0.08055555555555556
3494.5457,1052.2633,0.08333333333333334
3495.9595,1074.1925,0.08611111111111111
3494.0598,1097.4333,0.08888888888888889
3494.783,1113.0486,0.09166666666666667
3501.4958,1132.8042,0.09444444444444444
3490.5315,1142.1561,0.09722222222222222
3495.1155,1173.8044,0.1
3510.5068,1181.5103,0.10277777777777779
3502.3076,1202.8534,0.10555555555555556
3501.3152,1221.2612,0.10833333333333334
3493.2646,1245.9438,0.11111111111111112
3498.701,1256.6428,0.11388888888888889
3491.1294,1275.3475,0.11666666666666667
3513.8171,1308.5975,0.11944444444444445
3498.1934,1309.1571,0.12222222222222223
3504.665,1334.9606,0.125
3495.0771,1347.6772,0.1277777777777778
3487.339,1376.9614,0.13055555555555556
3499.2947,1380.0336,0.13333333333333333
3512.4548,1404.5546,0.13611111111111113
3512.701,1428.7053,0.1388888888888889
3501.882,1444.4072,0.14166666666666666
3508.4363,1465.6348,0.14444444444444446
3497.9402,1481.195,0.14722222222222223
3502.5442,1498.0016,0.15
3498.6296,1498.2328,0.1527777777777778
3494.129,1501.7523,0.15555555555555556
3501.4937,1500.4355,0.15833333333333333
3494.6526,1496.9407,0.16111111111111112
3500.4646,1506.0731,0.1638888888888889
3506.1611,1507.5848,0.16666666666666669
3496.975,1503.9766,0.16944444444444445
3508.5269,1500.2433,0.17222222222222222
3491.5874,1502.105,0.17500000000000002
3503.6792,1498.7961,0.17777777777777778
3501.78,1494.3143,0.18055555555555555
3505.977,1504.7739,0.18333333333333335
3504.5295,1497.8461,0.18611111111111112
3504.486,1504.0752,0.18888888888888888
3492.293,1505.8855,0.19166666666666668
3488.3962,1491.3303,0.19444444444444445
3500.4204,1500.3527,0.19722222222222224
3498.2603,1497.861,0.2
3500.201,1497.588,0.20277777777777778
3503.3982,1508.5989,0.20555555555555557
3518.6414,1487.5951,0.20833333333333334
3496.719,1507.159,0.2111111111111111
3499.1516,1496.8173,0.2138888888888889
3507.7292,1491.7767,0.21666666666666667
3497.249,1498.5642,0.21944444444444444
3513.4668,1487.3873,0.22222222222222224
3505.5217,1491.7953,0.225
3515.8767,1512.6823,0.22777777777777777
3510.8174,1490.3994,0.23055555555555557
3494.9807,1499.6473,0.23333333333333334
3498.364,1510.3171,0.23611111111111113
3490.8965,1500.8488,0.2388888888888889
3506.8887,1495.9225,0.24166666666666667
3488.3054,1491.5547,0.24444444444444446
3505.1033,1497.9791,0.24722222222222223
3493.0906,1501.3157,0.25
3519.3225,1500.004,0.25277777777777777
3494.5623,1503.7432,0.2555555555555556
3507.2722,1504.5566,0.25833333333333336
3496.6538,1498.3762,0.2611111111111111
3502.5178,1506.4597,0.2638888888888889
3498.9792,1498.9332,0.26666666666666666
3491.748,1492.4056,0.26944444444444443
3490.6814,1500.1788,0.27222222222222225
3507.4473,1505.2437,0.275
3496.428,1498.5618,0.2777777777777778
3510.7307,1502.9043,0.28055555555555556
3493.697,1499.3899,0.2833333333333333
3501.5,1502.657,0.28611111111111115
3491.9177,1499.1162,0.2888888888888889
3489.1719,1508.8496,0.2916666666666667
3507.2039,1501.3857,0.29444444444444445
3490.4897,1503.1699,0.2972222222222222
3495.2021,1504.7087,0.3
3503.7039,1493.684,0.3027777777777778
3507.8015,1504.0466,0.3055555555555556
3496.8064,1497.6917,0.30833333333333335
3494.1035,1499.1765,0.3111111111111111
3491.8782,1504.4349,0.3138888888888889
3516.154,1493.2468,0.31666666666666665
3490.9006,1502.3225,0.3194444444444445
3493.7441,1504.7181,0.32222222222222224
3487.0186,1488.6432,0.325
3506.2378,1495.1895,0.3277777777777778
3511.1433,1502.9067,0.33055555555555555
3491.9167,1493.6705,0.33333333333333337
3498.1929,1500.126,0.33611111111111114
3523.9802,1498.83,0.3388888888888889
3493.952,1506.9891,0.3416666666666667
3498.4192,1498.6666,0.34444444444444444
